SITE ID,Lat,Long,STREET ADDRESS,TOWN,STATE,ENTIRE SERVICE LINE MATERIAL CLASSIFICATION,BUILDING TYPE,SOURCE FILE,STREET NUMBER,STREET NAME,extracted_pswid,is_match,PWSID,SYSTEM NAME
139592,41.51365137,-72.82123597,54 Melville Ave,Meriden,Ct,Lead Status Unknown,Single-Family Residence,Ct0800011_Lcrr_Inventory_Initial_10.15.24.Xlsx,,,Ct0800011,True,Ct0800011,Meriden Water Division
139594,41.51390514,-72.82116526,58 Melville Ave,Meriden,Ct,Lead Status Unknown,Single-Family Residence,Ct0800011_Lcrr_Inventory_Initial_10.15.24.Xlsx,,,Ct0800011,True,Ct0800011,Meriden Water Division
139596,41.51402549,-72.82112461,62 Melville Ave,Meriden,Ct,Lead Status Unknown,Single-Family Residence,Ct0800011_Lcrr_Inventory_Initial_10.15.24.Xlsx,,,Ct0800011,True,Ct0800011,Meriden Water Division
139598,41.51415764,-72.82106464,68 Melville Ave,Meriden,Ct,Lead Status Unknown,Single-Family Residence,Ct0800011_Lcrr_Inventory_Initial_10.15.24.Xlsx,,,Ct0800011,True,Ct0800011,Meriden Water Division
139600,41.51435042,-72.82138179,33 Raymond Dr,Meriden,Ct,Lead Status Unknown,Single-Family Residence,Ct0800011_Lcrr_Inventory_Initial_10.15.24.Xlsx,,,Ct0800011,True,Ct0800011,Meriden Water Division
139602,41.51450114,-72.82163673,29 Raymond Dr,Meriden,Ct,Lead Status Unknown,Single-Family Residence,Ct0800011_Lcrr_Inventory_Initial_10.15.24.Xlsx,,,Ct0800011,True,Ct0800011,Meriden Water Division
139604,41.51466293,-72.82190662,25 Raymond Dr,Meriden,Ct,Lead Status Unknown,Single-Family Residence,Ct0800011_Lcrr_Inventory_Initial_10.15.24.Xlsx,,,Ct0800011,True,Ct0800011,Meriden Water Division
139606,41.514834,-72.822262,21 Raymond Dr,Meriden,Ct,Lead Status Unknown,Single-Family Residence,Ct0800011_Lcrr_Inventory_Initial_10.15.24.Xlsx,,,Ct0800011,True,Ct0800011,Meriden Water Division
139608,41.5149883,-72.82244551,17 Raymond Dr,Meriden,Ct,Lead Status Unknown,Single-Family Residence,Ct0800011_Lcrr_Inventory_Initial_10.15.24.Xlsx,,,Ct0800011,True,Ct0800011,Meriden Water Division
139610,41.51514203,-72.82271196,15 Raymond Dr,Meriden,Ct,Lead Status Unknown,Single-Family Residence,Ct0800011_Lcrr_Inventory_Initial_10.15.24.Xlsx,,,Ct0800011,True,Ct0800011,Meriden Water Division
139612,41.51527043,-72.82294941,9 Raymond Dr,Meriden,Ct,Lead Status Unknown,Single-Family Residence,Ct0800011_Lcrr_Inventory_Initial_10.15.24.Xlsx,,,Ct0800011,True,Ct0800011,Meriden Water Division
139614,41.51541422,-72.82328045,65 Guerney Ave,Meriden,Ct,Lead Status Unknown,Single-Family Residence,Ct0800011_Lcrr_Inventory_Initial_10.15.24.Xlsx,,,Ct0800011,True,Ct0800011,Meriden Water Division
139616,41.51445603,-72.82334397,15 Sidney Ave,Meriden,Ct,Lead Status Unknown,Single-Family Residence,Ct0800011_Lcrr_Inventory_Initial_10.15.24.Xlsx,,,Ct0800011,True,Ct0800011,Meriden Water Division
139618,41.51460853,-72.82362318,24 Guerney Ave,Meriden,Ct,Lead Status Unknown,Single-Family Residence,Ct0800011_Lcrr_Inventory_Initial_10.15.24.Xlsx,,,Ct0800011,True,Ct0800011,Meriden Water Division
139620,41.51406501,-72.82356051,1242 Sidney Ave,Meriden,Ct,Lead Status Unknown,Single-Family Residence,Ct0800011_Lcrr_Inventory_Initial_10.15.24.Xlsx,,,Ct0800011,True,Ct0800011,Meriden Water Division
139622,41.5139161,-72.82357263,1246 Hanover Ave,Meriden,Ct,Lead Status Unknown,Single-Family Residence,Ct0800011_Lcrr_Inventory_Initial_10.15.24.Xlsx,,,Ct0800011,True,Ct0800011,Meriden Water Division
139624,41.51377333,-72.82344702,1252 Hanover Ave,Meriden,Ct,Lead Status Unknown,Single-Family Residence,Ct0800011_Lcrr_Inventory_Initial_10.15.24.Xlsx,,,Ct0800011,True,Ct0800011,Meriden Water Division
139626,41.51369551,-72.82328586,1258 Hanover Ave,Meriden,Ct,Lead Status Unknown,Single-Family Residence,Ct0800011_Lcrr_Inventory_Initial_10.15.24.Xlsx,,,Ct0800011,True,Ct0800011,Meriden Water Division
139628,41.51360861,-72.82314066,1264 Hanover Ave,Meriden,Ct,Lead Status Unknown,Single-Family Residence,Ct0800011_Lcrr_Inventory_Initial_10.15.24.Xlsx,,,Ct0800011,True,Ct0800011,Meriden Water Division
139630,41.51339743,-72.82281524,1276 Hanover Ave,Meriden,Ct,Lead Status Unknown,Single-Family Residence,Ct0800011_Lcrr_Inventory_Initial_10.15.24.Xlsx,,,Ct0800011,True,Ct0800011,Meriden Water Division
139632,41.513472,-72.822368,1284 Hanover Ave,Meriden,Ct,Lead Status Unknown,Single-Family Residence,Ct0800011_Lcrr_Inventory_Initial_10.15.24.Xlsx,,,Ct0800011,True,Ct0800011,Meriden Water Division
139634,41.51305513,-72.82205316,1296 Hanover Ave,Meriden,Ct,Lead Status Unknown,Single-Family Residence,Ct0800011_Lcrr_Inventory_Initial_10.15.24.Xlsx,,,Ct0800011,True,Ct0800011,Meriden Water Division
139636,41.51284838,-72.82187565,1306 Hanover Ave,Meriden,Ct,Lead Status Unknown,Single-Family Residence,Ct0800011_Lcrr_Inventory_Initial_10.15.24.Xlsx,,,Ct0800011,True,Ct0800011,Meriden Water Division
139638,41.51276824,-72.82173033,1314 Hanover Ave,Meriden,Ct,Lead Status Unknown,Single-Family Residence,Ct0800011_Lcrr_Inventory_Initial_10.15.24.Xlsx,,,Ct0800011,True,Ct0800011,Meriden Water Division
139640,41.51311953,-72.82143651,30 Melville Ave,Meriden,Ct,Lead Status Unknown,Single-Family Residence,Ct0800011_Lcrr_Inventory_Initial_10.15.24.Xlsx,,,Ct0800011,True,Ct0800011,Meriden Water Division
139642,41.51325433,-72.82139871,36 Melville Ave,Meriden,Ct,Lead Status Unknown,Single-Family Residence,Ct0800011_Lcrr_Inventory_Initial_10.15.24.Xlsx,,,Ct0800011,True,Ct0800011,Meriden Water Division
139644,41.51381552,-72.82223536,51 Sidney Ave,Meriden,Ct,Lead Status Unknown,Single-Family Residence,Ct0800011_Lcrr_Inventory_Initial_10.15.24.Xlsx,,,Ct0800011,True,Ct0800011,Meriden Water Division
139646,41.51401017,-72.82256165,39 Sidney Ave,Meriden,Ct,Lead Status Unknown,Single-Family Residence,Ct0800011_Lcrr_Inventory_Initial_10.15.24.Xlsx,,,Ct0800011,True,Ct0800011,Meriden Water Division
139648,41.51412541,-72.82283659,27 Sidney Ave,Meriden,Ct,Lead Status Unknown,Single-Family Residence,Ct0800011_Lcrr_Inventory_Initial_10.15.24.Xlsx,,,Ct0800011,True,Ct0800011,Meriden Water Division
139650,41.51432985,-72.82311072,23 Sidney Ave,Meriden,Ct,Lead Status Unknown,Single-Family Residence,Ct0800011_Lcrr_Inventory_Initial_10.15.24.Xlsx,,,Ct0800011,True,Ct0800011,Meriden Water Division
139652,41.50885371,-72.81636757,1162 Old Colony Rd,Wallingford,Ct,Lead Status Unknown,Single-Family Residence,Ct0800011_Lcrr_Inventory_Initial_10.15.24.Xlsx,,,Ct0800011,True,Ct0800011,Meriden Water Division
139654,41.50916961,-72.81634208,1150 Old Colony Rd,Meriden,Ct,Lead Status Unknown,Other,Ct0800011_Lcrr_Inventory_Initial_10.15.24.Xlsx,,,Ct0800011,True,Ct0800011,Meriden Water Division
139656,41.50974948,-72.81596701,1126 Old Colony Rd,Meriden,Ct,Lead Status Unknown,Single-Family Residence,Ct0800011_Lcrr_Inventory_Initial_10.15.24.Xlsx,,,Ct0800011,True,Ct0800011,Meriden Water Division
139658,41.5102345,-72.81615214,1112 Old Colony Rd,Meriden,Ct,Lead Status Unknown,Single-Family Residence,Ct0800011_Lcrr_Inventory_Initial_10.15.24.Xlsx,,,Ct0800011,True,Ct0800011,Meriden Water Division
139662,41.51050846,-72.8160688,1100 Old Colony Rd,Meriden,Ct,Lead Status Unknown,Other,Ct0800011_Lcrr_Inventory_Initial_10.15.24.Xlsx,,,Ct0800011,True,Ct0800011,Meriden Water Division
139842,41.52248891,-72.81145374,640 Old Colony Rd,Meriden,Ct,Lead Status Unknown,Multi-Family Residence,Ct0800011_Lcrr_Inventory_Initial_10.15.24.Xlsx,,,Ct0800011,True,Ct0800011,Meriden Water Division
139848,41.52150703,-72.81221315,682 Old Colony Rd,Meriden,Ct,Lead Status Unknown,Other,Ct0800011_Lcrr_Inventory_Initial_10.15.24.Xlsx,,,Ct0800011,True,Ct0800011,Meriden Water Division
139852,41.52084824,-72.81249799,714 Old Colony Rd,Meriden,Ct,Lead Status Unknown,Single-Family Residence,Ct0800011_Lcrr_Inventory_Initial_10.15.24.Xlsx,,,Ct0800011,True,Ct0800011,Meriden Water Division
139852,41.52071516,-72.81252205,706 Old Colony Rd,Meriden,Ct,Lead Status Unknown,Other,Ct0800011_Lcrr_Inventory_Initial_10.15.24.Xlsx,,,Ct0800011,True,Ct0800011,Meriden Water Division
139854,41.520677,-72.812649,714 Old Colony Rd,Meriden,Ct,Lead Status Unknown,Single-Family Residence,Ct0800011_Lcrr_Inventory_Initial_10.15.24.Xlsx,,,Ct0800011,True,Ct0800011,Meriden Water Division
139860,41.51942411,-72.81331309,762 Old Colony Rd,Meriden,Ct,Lead Status Unknown,Single-Family Residence,Ct0800011_Lcrr_Inventory_Initial_10.15.24.Xlsx,,,Ct0800011,True,Ct0800011,Meriden Water Division
139862,41.51923343,-72.81332331,774 Old Colony Rd,Meriden,Ct,Lead Status Unknown,Other,Ct0800011_Lcrr_Inventory_Initial_10.15.24.Xlsx,,,Ct0800011,True,Ct0800011,Meriden Water Division
139864,41.51902169,-72.81344815,780 Old Colony Rd,Meriden,Ct,Lead Status Unknown,Other,Ct0800011_Lcrr_Inventory_Initial_10.15.24.Xlsx,,,Ct0800011,True,Ct0800011,Meriden Water Division
139866,41.51887241,-72.81353647,784 Old Colony Rd,Meriden,Ct,Lead Status Unknown,Other,Ct0800011_Lcrr_Inventory_Initial_10.15.24.Xlsx,,,Ct0800011,True,Ct0800011,Meriden Water Division
139872,41.518353,-72.813722,800 Old Colony Rd,Meriden,Ct,Lead Status Unknown,Other,Ct0800011_Lcrr_Inventory_Initial_10.15.24.Xlsx,,,Ct0800011,True,Ct0800011,Meriden Water Division
139878,41.517813,-72.81397,828 Old Colony Rd,Meriden,Ct,Lead Status Unknown,Other,Ct0800011_Lcrr_Inventory_Initial_10.15.24.Xlsx,,,Ct0800011,True,Ct0800011,Meriden Water Division
139880,41.51755207,-72.81439868,842 Old Colony Rd,Meriden,Ct,Lead Status Unknown,Single-Family Residence,Ct0800011_Lcrr_Inventory_Initial_10.15.24.Xlsx,,,Ct0800011,True,Ct0800011,Meriden Water Division
139882,41.5173418,-72.81455086,846 Old Colony Rd,Meriden,Ct,Lead Status Unknown,Other,Ct0800011_Lcrr_Inventory_Initial_10.15.24.Xlsx,,,Ct0800011,True,Ct0800011,Meriden Water Division
139886,41.51634951,-72.81468338,884 Old Colony Rd,Meriden,Ct,Lead Status Unknown,Other,Ct0800011_Lcrr_Inventory_Initial_10.15.24.Xlsx,,,Ct0800011,True,Ct0800011,Meriden Water Division
139890,41.515819,-72.814622,896 Old Colony Rd,Meriden,Ct,Lead Status Unknown,Other,Ct0800011_Lcrr_Inventory_Initial_10.15.24.Xlsx,,,Ct0800011,True,Ct0800011,Meriden Water Division
139892,41.51547642,-72.81496014,912 Old Colony Rd,Meriden,Ct,Lead Status Unknown,Other,Ct0800011_Lcrr_Inventory_Initial_10.15.24.Xlsx,,,Ct0800011,True,Ct0800011,Meriden Water Division
139894,41.51529929,-72.81504083,922 Old Colony Rd,Meriden,Ct,Lead Status Unknown,Single-Family Residence,Ct0800011_Lcrr_Inventory_Initial_10.15.24.Xlsx,,,Ct0800011,True,Ct0800011,Meriden Water Division
139898,41.51497866,-72.81506294,930 Old Colony Rd,Meriden,Ct,Lead Status Unknown,Single-Family Residence,Ct0800011_Lcrr_Inventory_Initial_10.15.24.Xlsx,,,Ct0800011,True,Ct0800011,Meriden Water Division
139900,41.5146106,-72.81523922,948 Old Colony Rd,Meriden,Ct,Lead Status Unknown,Single-Family Residence,Ct0800011_Lcrr_Inventory_Initial_10.15.24.Xlsx,,,Ct0800011,True,Ct0800011,Meriden Water Division
139902,41.52285478,-72.81509226,258 New Hanover Ave,Meriden,Ct,Lead Status Unknown,Single-Family Residence,Ct0800011_Lcrr_Inventory_Initial_10.15.24.Xlsx,,,Ct0800011,True,Ct0800011,Meriden Water Division
139904,41.52299101,-72.81492805,252 New Hanover Ave,Meriden,Ct,Lead Status Unknown,Single-Family Residence,Ct0800011_Lcrr_Inventory_Initial_10.15.24.Xlsx,,,Ct0800011,True,Ct0800011,Meriden Water Division
139906,41.52282576,-72.81463825,250 New Hanover Ave,Meriden,Ct,Lead Status Unknown,Single-Family Residence,Ct0800011_Lcrr_Inventory_Initial_10.15.24.Xlsx,,,Ct0800011,True,Ct0800011,Meriden Water Division
139910,41.52255605,-72.81385528,112 Lanouette St Ext,Meriden,Ct,Lead Status Unknown,Single-Family Residence,Ct0800011_Lcrr_Inventory_Initial_10.15.24.Xlsx,,,Ct0800011,True,Ct0800011,Meriden Water Division
139912,41.52273127,-72.81364351,104 Lanouette St Ext,Meriden,Ct,Lead Status Unknown,Single-Family Residence,Ct0800011_Lcrr_Inventory_Initial_10.15.24.Xlsx,,,Ct0800011,True,Ct0800011,Meriden Water Division
139914,41.52286767,-72.81349479,100 Lanouette St Ext,Meriden,Ct,Lead Status Unknown,Single-Family Residence,Ct0800011_Lcrr_Inventory_Initial_10.15.24.Xlsx,,,Ct0800011,True,Ct0800011,Meriden Water Division
139916,41.52296601,-72.81339133,94 Lanouette St Ext,Meriden,Ct,Lead Status Unknown,Single-Family Residence,Ct0800011_Lcrr_Inventory_Initial_10.15.24.Xlsx,,,Ct0800011,True,Ct0800011,Meriden Water Division
139918,41.52309238,-72.81324878,90 Lanouette St Ext,Meriden,Ct,Lead Status Unknown,Single-Family Residence,Ct0800011_Lcrr_Inventory_Initial_10.15.24.Xlsx,,,Ct0800011,True,Ct0800011,Meriden Water Division
139920,41.52315325,-72.8131824,86 Lanouette St Ext,Meriden,Ct,Lead Status Unknown,Single-Family Residence,Ct0800011_Lcrr_Inventory_Initial_10.15.24.Xlsx,,,Ct0800011,True,Ct0800011,Meriden Water Division
139922,41.52332387,-72.81299355,80 Lanouette St,Meriden,Ct,Lead Status Unknown,Single-Family Residence,Ct0800011_Lcrr_Inventory_Initial_10.15.24.Xlsx,,,Ct0800011,True,Ct0800011,Meriden Water Division
139924,41.52342241,-72.8128784,74 Lanouette St Ext,Meriden,Ct,Lead Status Unknown,Single-Family Residence,Ct0800011_Lcrr_Inventory_Initial_10.15.24.Xlsx,,,Ct0800011,True,Ct0800011,Meriden Water Division
139926,41.52316248,-72.81248252,355 Prospect Ave,Meriden,Ct,Lead Status Unknown,Single-Family Residence,Ct0800011_Lcrr_Inventory_Initial_10.15.24.Xlsx,,,Ct0800011,True,Ct0800011,Meriden Water Division
139930,41.522753,-72.812088,639 Old Colony Rd,Meriden,Ct,Lead Status Unknown,Single-Family Residence,Ct0800011_Lcrr_Inventory_Initial_10.15.24.Xlsx,,,Ct0800011,True,Ct0800011,Meriden Water Division
139932,41.52237239,-72.81207704,657 Old Colony Rd,Meriden,Ct,Lead Status Unknown,Multi-Family Residence,Ct0800011_Lcrr_Inventory_Initial_10.15.24.Xlsx,,,Ct0800011,True,Ct0800011,Meriden Water Division
139934,41.52196528,-72.81238493,665 Old Colony Rd,Meriden,Ct,Lead Status Unknown,Multi-Family Residence,Ct0800011_Lcrr_Inventory_Initial_10.15.24.Xlsx,,,Ct0800011,True,Ct0800011,Meriden Water Division
139936,41.52173621,-72.81249373,675 Old Colony Rd,Meriden,Ct,Lead Status Unknown,Single-Family Residence,Ct0800011_Lcrr_Inventory_Initial_10.15.24.Xlsx,,,Ct0800011,True,Ct0800011,Meriden Water Division
139938,41.5227552,-72.81408429,111 Lanouette St Ext,Meriden,Ct,Lead Status Unknown,Single-Family Residence,Ct0800011_Lcrr_Inventory_Initial_10.15.24.Xlsx,,,Ct0800011,True,Ct0800011,Meriden Water Division
139940,41.52326942,-72.81478781,242 New Hanover Ave,Meriden,Ct,Lead Status Unknown,Single-Family Residence,Ct0800011_Lcrr_Inventory_Initial_10.15.24.Xlsx,,,Ct0800011,True,Ct0800011,Meriden Water Division
139942,41.52336242,-72.81462974,234 New Hanover Ave,Meriden,Ct,Lead Status Unknown,Single-Family Residence,Ct0800011_Lcrr_Inventory_Initial_10.15.24.Xlsx,,,Ct0800011,True,Ct0800011,Meriden Water Division
139944,41.52348822,-72.81453239,228 New Hanover Ave,Meriden,Ct,Lead Status Unknown,Single-Family Residence,Ct0800011_Lcrr_Inventory_Initial_10.15.24.Xlsx,,,Ct0800011,True,Ct0800011,Meriden Water Division
139946,41.52364795,-72.8143321,222 New Hanover Ave,Meriden,Ct,Lead Status Unknown,Single-Family Residence,Ct0800011_Lcrr_Inventory_Initial_10.15.24.Xlsx,,,Ct0800011,True,Ct0800011,Meriden Water Division
139948,41.5237916,-72.81417206,214 New Hanover Ave,Meriden,Ct,Lead Status Unknown,Single-Family Residence,Ct0800011_Lcrr_Inventory_Initial_10.15.24.Xlsx,,,Ct0800011,True,Ct0800011,Meriden Water Division
139950,41.52387702,-72.81401135,208 New Hanover Ave,Meriden,Ct,Lead Status Unknown,Single-Family Residence,Ct0800011_Lcrr_Inventory_Initial_10.15.24.Xlsx,,,Ct0800011,True,Ct0800011,Meriden Water Division
139952,41.52407074,-72.81385539,202 New Hanover Ave,Meriden,Ct,Lead Status Unknown,Single-Family Residence,Ct0800011_Lcrr_Inventory_Initial_10.15.24.Xlsx,,,Ct0800011,True,Ct0800011,Meriden Water Division
139954,41.523763,-72.813419,321 Prospect Ave,Meriden,Ct,Lead Status Unknown,Single-Family Residence,Ct0800011_Lcrr_Inventory_Initial_10.15.24.Xlsx,,,Ct0800011,True,Ct0800011,Meriden Water Division
139956,41.5236,-72.813187,73 Lanouette St Ext,Meriden,Ct,Lead Status Unknown,Single-Family Residence,Ct0800011_Lcrr_Inventory_Initial_10.15.24.Xlsx,,,Ct0800011,True,Ct0800011,Meriden Water Division
139958,41.523471,-72.813358,79 Lanouette St Ext,Meriden,Ct,Lead Status Unknown,Single-Family Residence,Ct0800011_Lcrr_Inventory_Initial_10.15.24.Xlsx,,,Ct0800011,True,Ct0800011,Meriden Water Division
139960,41.52332643,-72.81351756,85 Lanouette St Ext,Meriden,Ct,Lead Status Unknown,Single-Family Residence,Ct0800011_Lcrr_Inventory_Initial_10.15.24.Xlsx,,,Ct0800011,True,Ct0800011,Meriden Water Division
139962,41.52311345,-72.81372964,91 Lanouette St,Meriden,Ct,Lead Status Unknown,Single-Family Residence,Ct0800011_Lcrr_Inventory_Initial_10.15.24.Xlsx,,,Ct0800011,True,Ct0800011,Meriden Water Division
139964,41.52290873,-72.81392274,103 Lanouette St Ext,Meriden,Ct,Lead Status Unknown,Single-Family Residence,Ct0800011_Lcrr_Inventory_Initial_10.15.24.Xlsx,,,Ct0800011,True,Ct0800011,Meriden Water Division
139966,41.52194262,-72.80993458,45 Hall Ave,Meriden,Ct,Lead Status Unknown,Other,Ct0800011_Lcrr_Inventory_Initial_10.15.24.Xlsx,,,Ct0800011,True,Ct0800011,Meriden Water Division
139970,41.52187608,-72.80937216,63 Hall Ave,Meriden,Ct,Lead Status Unknown,Single-Family Residence,Ct0800011_Lcrr_Inventory_Initial_10.15.24.Xlsx,,,Ct0800011,True,Ct0800011,Meriden Water Division
139972,41.52179347,-72.8091063,67 Hall Ave,Meriden,Ct,Lead Status Unknown,Single-Family Residence,Ct0800011_Lcrr_Inventory_Initial_10.15.24.Xlsx,,,Ct0800011,True,Ct0800011,Meriden Water Division
139974,41.521712,-72.808916,77 Hall Ave,Meriden,Ct,Lead Status Unknown,Single-Family Residence,Ct0800011_Lcrr_Inventory_Initial_10.15.24.Xlsx,,,Ct0800011,True,Ct0800011,Meriden Water Division
139976,41.52138626,-72.80904049,17 Crown St Ext,Meriden,Ct,Lead Status Unknown,Single-Family Residence,Ct0800011_Lcrr_Inventory_Initial_10.15.24.Xlsx,,,Ct0800011,True,Ct0800011,Meriden Water Division
139978,41.52124033,-72.80911667,23 Crown St Ext,Meriden,Ct,Lead Status Unknown,Single-Family Residence,Ct0800011_Lcrr_Inventory_Initial_10.15.24.Xlsx,,,Ct0800011,True,Ct0800011,Meriden Water Division
139980,41.521031,-72.809258,29 Crown St Ext,Meriden,Ct,Lead Status Unknown,Single-Family Residence,Ct0800011_Lcrr_Inventory_Initial_10.15.24.Xlsx,,,Ct0800011,True,Ct0800011,Meriden Water Division
139982,41.520892,-72.809297,35 Crown St Ext,Meriden,Ct,Lead Status Unknown,Single-Family Residence,Ct0800011_Lcrr_Inventory_Initial_10.15.24.Xlsx,,,Ct0800011,True,Ct0800011,Meriden Water Division
139984,41.52077708,-72.80932114,39 Crown St Ext,Meriden,Ct,Lead Status Unknown,Single-Family Residence,Ct0800011_Lcrr_Inventory_Initial_10.15.24.Xlsx,,,Ct0800011,True,Ct0800011,Meriden Water Division
139986,41.52051824,-72.80946206,49 Crown St Ext,Meriden,Ct,Lead Status Unknown,Single-Family Residence,Ct0800011_Lcrr_Inventory_Initial_10.15.24.Xlsx,,,Ct0800011,True,Ct0800011,Meriden Water Division
139988,41.52040407,-72.80951585,55 Crown St Ext,Meriden,Ct,Lead Status Unknown,Single-Family Residence,Ct0800011_Lcrr_Inventory_Initial_10.15.24.Xlsx,,,Ct0800011,True,Ct0800011,Meriden Water Division
139990,41.52026289,-72.80955838,57 Crown St Ext,Meriden,Ct,Lead Status Unknown,Single-Family Residence,Ct0800011_Lcrr_Inventory_Initial_10.15.24.Xlsx,,,Ct0800011,True,Ct0800011,Meriden Water Division
139992,41.520044,-72.80968,67 Crown St Ext,Meriden,Ct,Lead Status Unknown,Single-Family Residence,Ct0800011_Lcrr_Inventory_Initial_10.15.24.Xlsx,,,Ct0800011,True,Ct0800011,Meriden Water Division
139994,41.51981932,-72.80970206,77 Crown St Ext,Meriden,Ct,Lead Status Unknown,Single-Family Residence,Ct0800011_Lcrr_Inventory_Initial_10.15.24.Xlsx,,,Ct0800011,True,Ct0800011,Meriden Water Division
139996,41.51964911,-72.80977922,83 Crown St Ext,Meriden,Ct,Lead Status Unknown,Single-Family Residence,Ct0800011_Lcrr_Inventory_Initial_10.15.24.Xlsx,,,Ct0800011,True,Ct0800011,Meriden Water Division
139998,41.51951481,-72.80989331,87 Crown St Ext,Meriden,Ct,Lead Status Unknown,Single-Family Residence,Ct0800011_Lcrr_Inventory_Initial_10.15.24.Xlsx,,,Ct0800011,True,Ct0800011,Meriden Water Division
140000,41.51936704,-72.80996404,93 Crown St Ext,Meriden,Ct,Lead Status Unknown,Single-Family Residence,Ct0800011_Lcrr_Inventory_Initial_10.15.24.Xlsx,,,Ct0800011,True,Ct0800011,Meriden Water Division
140002,41.51915787,-72.81007253,103 Crown St Ext,Meriden,Ct,Lead Status Unknown,Single-Family Residence,Ct0800011_Lcrr_Inventory_Initial_10.15.24.Xlsx,,,Ct0800011,True,Ct0800011,Meriden Water Division
140004,41.5189814,-72.81012312,109 Crown St Ext,Meriden,Ct,Lead Status Unknown,Single-Family Residence,Ct0800011_Lcrr_Inventory_Initial_10.15.24.Xlsx,,,Ct0800011,True,Ct0800011,Meriden Water Division
140006,41.51885642,-72.81017698,115 Crown St Ext,Meriden,Ct,Lead Status Unknown,Single-Family Residence,Ct0800011_Lcrr_Inventory_Initial_10.15.24.Xlsx,,,Ct0800011,True,Ct0800011,Meriden Water Division
140008,41.518679,-72.810305,119 Crown St Ext,Meriden,Ct,Lead Status Unknown,Single-Family Residence,Ct0800011_Lcrr_Inventory_Initial_10.15.24.Xlsx,,,Ct0800011,True,Ct0800011,Meriden Water Division
140010,41.51854395,-72.81045016,125 Crown St Ext,Meriden,Ct,Lead Status Unknown,Single-Family Residence,Ct0800011_Lcrr_Inventory_Initial_10.15.24.Xlsx,,,Ct0800011,True,Ct0800011,Meriden Water Division
140012,41.51833843,-72.81045961,133 Crown St Ext,Meriden,Ct,Lead Status Unknown,Single-Family Residence,Ct0800011_Lcrr_Inventory_Initial_10.15.24.Xlsx,,,Ct0800011,True,Ct0800011,Meriden Water Division
140014,41.5180263,-72.81061875,151 Crown St Ext,Meriden,Ct,Lead Status Unknown,Single-Family Residence,Ct0800011_Lcrr_Inventory_Initial_10.15.24.Xlsx,,,Ct0800011,True,Ct0800011,Meriden Water Division
140016,41.51776651,-72.810435,1 Adams St,Meriden,Ct,Lead Status Unknown,Single-Family Residence,Ct0800011_Lcrr_Inventory_Initial_10.15.24.Xlsx,,,Ct0800011,True,Ct0800011,Meriden Water Division
140018,41.51774803,-72.8102302,5 Adams St,Meriden,Ct,Lead Status Unknown,Single-Family Residence,Ct0800011_Lcrr_Inventory_Initial_10.15.24.Xlsx,,,Ct0800011,True,Ct0800011,Meriden Water Division
140020,41.51766641,-72.8098528,15 Adams St,Meriden,Ct,Lead Status Unknown,Single-Family Residence,Ct0800011_Lcrr_Inventory_Initial_10.15.24.Xlsx,,,Ct0800011,True,Ct0800011,Meriden Water Division
140022,41.51738601,-72.8093967,27 Adams St,Meriden,Ct,Lead Status Unknown,Single-Family Residence,Ct0800011_Lcrr_Inventory_Initial_10.15.24.Xlsx,,,Ct0800011,True,Ct0800011,Meriden Water Division
140024,41.517815,-72.809322,28 Adams St,Meriden,Ct,Lead Status Unknown,Single-Family Residence,Ct0800011_Lcrr_Inventory_Initial_10.15.24.Xlsx,,,Ct0800011,True,Ct0800011,Meriden Water Division
140026,41.517925,-72.809696,18 Adams St,Meriden,Ct,Lead Status Unknown,Single-Family Residence,Ct0800011_Lcrr_Inventory_Initial_10.15.24.Xlsx,,,Ct0800011,True,Ct0800011,Meriden Water Division
140028,41.517917,-72.809867,12 Adams St,Meriden,Ct,Lead Status Unknown,Single-Family Residence,Ct0800011_Lcrr_Inventory_Initial_10.15.24.Xlsx,,,Ct0800011,True,Ct0800011,Meriden Water Division
140030,41.51807762,-72.81003477,140 Crown St Ext,Meriden,Ct,Lead Status Unknown,Single-Family Residence,Ct0800011_Lcrr_Inventory_Initial_10.15.24.Xlsx,,,Ct0800011,True,Ct0800011,Meriden Water Division
140032,41.51839518,-72.8099991,128 Crown St Ext,Meriden,Ct,Lead Status Unknown,Single-Family Residence,Ct0800011_Lcrr_Inventory_Initial_10.15.24.Xlsx,,,Ct0800011,True,Ct0800011,Meriden Water Division
140034,41.51852919,-72.8099424,124 Crown St Ext,Meriden,Ct,Lead Status Unknown,Single-Family Residence,Ct0800011_Lcrr_Inventory_Initial_10.15.24.Xlsx,,,Ct0800011,True,Ct0800011,Meriden Water Division
140036,41.51872266,-72.80990143,118 Crown St Ext,Meriden,Ct,Lead Status Unknown,Single-Family Residence,Ct0800011_Lcrr_Inventory_Initial_10.15.24.Xlsx,,,Ct0800011,True,Ct0800011,Meriden Water Division
140038,41.518511,-72.809389,17 Congress St,Meriden,Ct,Lead Status Unknown,Single-Family Residence,Ct0800011_Lcrr_Inventory_Initial_10.15.24.Xlsx,,,Ct0800011,True,Ct0800011,Meriden Water Division
140040,41.51848674,-72.80918758,23 Congress St,Meriden,Ct,Lead Status Unknown,Single-Family Residence,Ct0800011_Lcrr_Inventory_Initial_10.15.24.Xlsx,,,Ct0800011,True,Ct0800011,Meriden Water Division
